House_ID,Built_Date,Priced_Date,Garden,Dock_Distance,Capital_Distance,Royal_Distance,Guarding_Distance,River_distance,Renovation,Dining_Rooms,Bedroom,Bathroom,King_visit,Curse,Blessing,Farm_land,Location,Tall,Knight_Distance,Builder,Golden_Grains
6e334e2a,101016000000,50916081033,0,32.598499,3.390824,76.479958,6.553137,19.443067,0,4,2,4,0,0,157,small,,1,13.563421,Masters_of_Stones,1531906
6e334e94,12516060648,51116121350,0,62.101824,13.456616,60.931408,234.838891,37.661723,0,,4,4,0,0,147,small,The Mountains,1,24.225599,Masters_of_Stones,1378826
6e334ec9,32516001826,20116111057,0,26.689877,131.329602,51.227242,128.381083,6.484035,0,3,2,3,0,0,29,huge,Cursed Land,1,141.628095,Masters_of_Stones,857769
6e334ee8,110116000000,81516091110,,24.0733,50.523905,16.114894,24.242441,35.831607,,2,4,2,0,0,109,huge,,1,60.826937,Masters_of_Stones,1428682
6e334f12,71916001258,61516111916,0,4.858842,,,5.349115,37.397772,,4,3,2,0,0,74,small,Cursed Land,1,,Masters_of_Stones,1257861
6e335016,52116022457,91016120149,0,1.326237,23.434152,21.537548,41.821441,46.646129,0,2,2,3,0,,137,small,The Mountains,1,33.546486,Masters_of_Stones,1358396
6e335067,82216061140,70516100849,,21.384742,,,90.89558,3.568643,0,2,2,3,0,0,74,huge,Cursed Land,1,,Masters_of_Stones,1294216
6e335093,21716020916,101516000000,0,42.791447,28.111726,72.48148,98.638082,23.313985,0,3,2,4,0,0,132,huge,Cursed Land,,38.923181,Masters_of_Stones,1227413
6e335097,92716012234,11616102356,0,84.582855,2.913931,56.74868,87.37014,90.645937,1,3,3,2,0,0,157,small,Servant's Premises,,13.03826,Masters_of_Stones,1283327
6e3350af,102316000000,72116071415,0,6.436698,48.707608,40.245723,41.005308,25.870609,0,2,3,3,0,0,111,huge,The Mountains,1,58.760862,Masters_of_Stones,1428548
6e335198,10316010831,50116101440,0,45.15327,2.368052,52.716427,29.807109,10.278198,0,2,3,2,0,0,158,huge,The Mountains,1,13.117031,Masters_of_Stones,1494943
6e3351db,82216021016,121716000000,0,92.185355,43.750258,24.247556,25.270134,10.094513,0,3,4,4,0,0,116,small,The Mountains,,54.114685,Masters_of_Stones,1279218
6e3351fe,61016041552,92816120514,,46.402341,92.370517,1.126555,139.851572,7.295993,,,3,4,0,0,68,small,Servant's Premises,,102.685925,Masters_of_Stones,1035021
6e33523b,80516050713,51316121039,0,,0.42696,62.596922,41.179429,29.117991,0,3,2,4,0,0,160,small,The Mountains,,10.958364,Masters_of_Stones,1416085
6e3352c5,62616000417,122216000000,0,21.843247,152.35694,50.347573,75.758476,40.752741,1,3,4,,0,0,8,small,Servant's Premises,1,162.719651,Masters_of_Stones,839588
6e3353be,62816000233,91616111543,0,34.825408,9.396388,58.022018,2.56386,7.25625,0,4,3,2,0,0,151,small,King's Landing,1,19.519246,Masters_of_Stones,1517949
6e3353ed,90116021719,60716081736,0,8.967718,61.502922,86.502144,128.683873,11.008952,0,2,4,2,0,0,98,small,,1,71.741654,Masters_of_Stones,1244611
6e335447,41716061132,41216120512,0,15.376424,14.821825,,115.993874,49.76924,0,,3,3,0,0,145,small,The Mountains,1,24.931824,Masters_of_Stones,1413438
6e335470,102716000000,22016111047,0,16.81356,83.073987,87.265831,94.985623,5.335598,0,2,2,,0,0,77,small,The Mountains,1,93.47871,Masters_of_Stones,1110707
6e3354a8,100616000000,12716112020,0,10.508266,121.5521,3.102805,132.975076,1.524172,0,2,4,4,0,0,38,huge,The Mountains,1,132.021463,Masters_of_Stones,1074171
6e3355d1,30716020553,61416071930,0,,50.51968,42.507975,,13.413886,1,4,3,4,0,,109,small,Cursed Land,1,61.433993,Masters_of_Stones,1294479
6e335602,81416011242,61416111528,0,29.211295,59.738462,19.429443,146.12952,25.558993,0,2,4,4,0,0,100,huge,The Mountains,1,70.554875,Masters_of_Stones,1272199
6e335605,122716000000,122116000000,,,,,,,,,,,,,,,,,,Masters_of_Stones,1412186
6e3356af,80316042258,21416072138,0,,29.017772,46.762992,246.001673,16.311592,0,2,4,2,0,1,131,small,Servant's Premises,0,39.847789,Masters_of_Stones,1345429
6e335729,111216000000,21316122132,0,,9.26488,,101.972851,2.490263,0,,3,4,0,0,151,huge,The Mountains,,19.30128,Masters_of_Stones,1453238
6e335774,51916061637,112116000000,,,,,,,,,,,,,,,,,,Masters_of_Stones,1236986
6e33577f,31616001337,110516000000,0,21.841981,2.003799,48.600997,63.057999,29.976553,0,3,4,3,0,0,158,small,The Mountains,1,12.259045,Masters_of_Stones,1472823
6e3357c6,30616061016,40316090240,0,136.745053,77.143658,24.095958,2.803604,51.379645,0,2,4,2,0,0,83,small,The Mountains,1,87.280522,Masters_of_Stones,1192172
6e335836,31716041932,31116091540,0,79.616232,24.778748,9.051032,20.83952,22.354234,0,3,4,3,0,0,135,small,Servant's Premises,,34.862168,Masters_of_Stones,1407525
6e335875,41916060952,22116091854,0,50.824899,47.953068,2.803749,83.134575,55.688431,0,3,3,3,0,0,112,small,Cursed Land,1,58.873718,Masters_of_Stones,1308018
6e33588c,62316001227,62116090248,0,136.805682,5.577291,45.192183,,20.085915,1,3,4,3,0,1,154,small,The Mountains,0,15.67848,Masters_of_Stones,1406638
6e3358be,121816000000,121916000000,,,,,,,,,,,,,,,,,,Masters_of_Stones,1392751
6e335902,121416000000,31516082435,0,69.16626,59.116493,56.281035,220.259258,24.037576,0,3,2,3,0,0,101,small,The Mountains,1,70.079519,Masters_of_Stones,1164486
6e335932,122816000000,20816121338,0,20.816411,4.233119,12.499896,81.280342,15.237542,0,3,3,4,0,,156,small,Servant's Premises,1,14.861336,Masters_of_Stones,1523977
6e335954,51116061510,120416000000,0,3.663225,21.952702,9.586581,212.115833,32.601865,0,3,,3,0,1,138,small,The Mountains,,32.432043,Masters_of_Stones,1348716
6e3359da,122316000000,80916090554,,20.629023,122.410843,7.802908,52.408377,47.162847,0,2,2,2,0,1,38,huge,The Mountains,1,133.033438,Masters_of_Stones,974791
6e3359e3,51416010641,92716081455,,0.594614,66.427402,70.592884,182.103305,0.472636,0,2,4,2,0,0,94,small,Servant's Premises,1,76.455569,Masters_of_Stones,1191873
6e3359f6,31816062012,12316110127,0,37.784814,33.024602,86.763346,106.694703,56.953841,1,4,4,4,0,0,127,huge,King's Landing,1,43.226304,Masters_of_Stones,1449713
6e335a0a,22816011354,91116100359,0,33.849193,20.000704,51.105402,120.667145,20.908981,,2,,4,0,0,140,huge,King's Landing,1,30.967903,Masters_of_Stones,1404956
6e335a3e,121316000000,30916111647,,,,,,,,,,,,,,,,,,Masters_of_Stones,1078552
6e335a84,32416010552,20116090652,0,50.869386,64.685136,65.370563,2.385376,22.353225,0,3,3,4,0,0,95,small,The Mountains,1,75.081055,Masters_of_Stones,1232129
6e335aa1,121416000000,61316111019,0,12.218395,16.521946,33.851379,86.298087,71.385199,0,3,2,2,0,0,143,small,,1,26.732463,Masters_of_Stones,1370302
6e335ad5,10316040839,10716082127,0,110.432723,46.965711,13.090998,201.24087,44.829542,0,2,3,4,0,0,113,small,Cursed Land,1,57.184613,Masters_of_Stones,1198794
6e335b41,42716032228,31716072116,0,7.142966,36.800206,47.996901,6.523636,7.589142,0,4,4,2,0,0,123,small,King's Landing,1,47.246206,Masters_of_Stones,1548937
6e335b7f,71816042015,121416000000,0,49.055132,24.656354,,58.693639,26.281981,0,,4,3,0,1,135,huge,The Mountains,0,35.645374,Masters_of_Stones,1412876
6e335c5e,102216000000,81216122144,0,32.203527,16.306269,65.129345,146.888865,26.981277,0,4,3,4,0,0,144,small,,1,26.953422,Masters_of_Stones,1398414
6e335c9e,111216000000,22616121816,0,17.465079,32.763015,29.116702,101.659731,45.205798,0,3,3,2,0,0,127,small,Cursed Land,1,42.927724,Masters_of_Stones,1325913
6e335cb5,10616042230,71216111625,0,14.392252,1.450072,33.97113,158.509687,2.627926,0,2,4,3,0,0,159,small,,1,11.785305,Masters_of_Stones,1530133
6e335cbb,101916000000,80516111456,0,11.275223,77.153158,4.339681,14.361615,47.416466,0,2,2,3,0,0,83,small,King's Landing,,87.222621,Masters_of_Stones,1163561
6e335d42,12416011654,92116081757,0,72.508974,4.167405,22.218377,87.118251,8.39342,1,3,4,3,0,0,156,small,King's Landing,1,14.46008,Masters_of_Stones,1574392
6e335d79,101716000000,122416000000,0,47.244928,,,,33.420726,0,3,4,2,0,1,74,small,The Mountains,0,,Masters_of_Stones,1314246
6e335d9f,90616022414,70516101039,0,50.559101,50.80292,84.010294,35.912135,59.225578,,4,2,4,0,0,109,small,The Mountains,1,61.582625,Masters_of_Stones,1219559
6e335dd1,121416000000,71716110119,0,77.821619,108.262296,12.248855,53.987498,4.868746,0,2,2,2,0,0,52,small,The Mountains,1,118.894627,Masters_of_Stones,986542
6e335dda,52416050939,80316121410,0,60.972644,65.851366,11.191655,13.71361,57.533972,0,3,2,2,0,,94,huge,,1,76.056563,Masters_of_Stones,1236468
6e335e00,100716000000,50116120355,,37.330542,64.968356,36.128612,162.341955,12.254341,0,3,2,4,0,1,95,small,The Mountains,,75.209046,Masters_of_Stones,1071133
6e335e25,52516020418,121616000000,0,18.072124,83.142304,20.228376,53.010258,19.346645,0,2,2,4,0,0,77,huge,The Mountains,1,94.022205,Masters_of_Stones,1211105
6e335e69,61216050919,91916071714,0,107.176228,38.911367,,205.658519,75.042349,0,,,4,0,0,121,small,The Mountains,,49.201538,Masters_of_Stones,1156394
6e335eab,21816020743,22316082441,0,,37.88288,,44.007324,29.241559,1,4,2,2,0,0,122,huge,Cursed Land,1,47.893926,Masters_of_Stones,1329459
6e335ecf,31316010825,90216101237,0,35.730757,3.309163,,273.022361,79.278085,0,4,2,3,0,0,157,small,King's Landing,,13.695177,Masters_of_Stones,1326683
6e335ed9,21116011059,70816111321,0,90.9241,2.366403,137.697894,216.896737,36.484084,1,3,2,4,0,1,158,huge,The Mountains,0,12.633381,Masters_of_Stones,1260900
6e335eea,12216010528,112016000000,0,125.699313,41.164187,52.56671,32.372171,2.510605,0,4,3,3,0,0,119,huge,Servant's Premises,,51.568681,Masters_of_Stones,1232102
6e335f2b,121116000000,92816101049,0,1.599143,8.568629,61.395411,93.700552,35.803157,0,4,3,2,0,0,151,small,Cursed Land,1,19.158557,Masters_of_Stones,1449106
6e335f87,102016000000,31816120549,0,6.390778,50.815322,30.662349,178.373708,35.354576,0,,2,2,0,1,109,small,King's Landing,0,60.837625,Masters_of_Stones,1198738
6e335fae,50616051129,52616122239,,,,,,,,,,,,,,,,,,Masters_of_Stones,1491394
6e335fc5,100416000000,72316122139,,65.716856,,92.937824,77.657964,5.285133,0,3,3,4,0,0,74,small,,1,,Masters_of_Stones,1208742
6e33601a,100916000000,50616100822,,,,,,,,,,,,,,,,,,Masters_of_Stones,1217785
6e336099,20516050120,21616090615,0,78.307347,60.101794,56.952599,158.305997,16.737971,0,2,4,2,0,0,100,small,King's Landing,1,70.185665,Masters_of_Stones,1283283
6e3360bc,60916031158,91316100110,,76.406752,3.536922,65.582314,,17.653402,0,3,2,3,0,1,156,huge,King's Landing,0,13.993221,Masters_of_Stones,1470815
6e3360e9,92116011627,110216000000,0,43.670304,70.435053,50.491332,11.228674,3.824677,0,2,3,,0,0,90,small,The Mountains,1,80.795784,Masters_of_Stones,1220720
6e33612a,82716000415,102616000000,0,64.876224,43.598916,17.284102,48.12264,3.79089,0,2,4,4,0,0,116,small,King's Landing,1,53.757153,Masters_of_Stones,1394201
6e336185,82516011224,60616071912,0,6.623328,30.636535,,32.246886,49.241921,0,2,3,3,0,0,129,small,King's Landing,1,41.193247,Masters_of_Stones,1424427
6e3361b8,91816061435,51416072335,,41.44003,48.651483,4.668418,204.582375,17.319704,0,2,3,4,0,1,111,small,Servant's Premises,0,58.861527,Masters_of_Stones,1321881
6e3361c4,52716011326,92216091336,0,49.57187,17.719782,82.594701,194.906288,5.474315,0,,3,2,0,0,142,huge,The Mountains,1,28.145695,Masters_of_Stones,1358627
6e336208,61016050541,41816071025,0,129.086853,2.833307,,14.0006,13.495808,0,3,,3,0,0,157,small,The Mountains,1,12.966535,Masters_of_Stones,1505364
6e3362ac,51516041839,81116081820,0,48.280906,54.683088,14.469359,16.948293,41.215001,1,2,3,4,0,0,105,huge,The Mountains,1,64.711689,Masters_of_Stones,1354050
6e336338,102416000000,52716090134,0,82.820258,18.1855,29.032633,38.125427,4.130124,0,3,3,2,0,1,142,small,Servant's Premises,0,28.963381,Masters_of_Stones,1398269
6e33638a,12216032221,50216110518,,,,,,,,,,,,,,,,,,Masters_of_Stones,1261685
6e336444,22416061517,20916121935,0,48.769363,6.78862,39.041783,36.349362,21.239235,0,2,2,2,0,0,153,small,The Mountains,1,16.789445,Masters_of_Stones,1456246
6e336449,71716021853,61916101242,,71.99257,86.493073,69.559379,135.978903,11.3827,0,2,2,3,0,0,74,small,,1,96.744592,Masters_of_Stones,1029745
6e33651b,70716010653,10116110432,0,0.983494,13.693595,15.475346,156.508066,55.484845,,,3,2,0,0,146,small,Servant's Premises,1,24.277225,Masters_of_Stones,1365196
6e336529,91716000244,12216071013,0,,39.042429,16.442639,168.305213,12.903986,0,2,4,4,0,0,121,small,Servant's Premises,1,49.811354,Masters_of_Stones,1342926
6e336530,30916062238,120216000000,0,90.652754,74.661003,24.457604,210.921711,14.307787,0,4,2,2,0,0,85,small,The Mountains,1,85.047025,Masters_of_Stones,1181378
6e336573,61916012230,51416101435,0,11.590821,7.168705,7.785592,12.420586,15.412372,0,2,2,2,0,0,153,small,The Mountains,,17.33424,Masters_of_Stones,1429084
6e336590,12316061353,11716091250,0,62.859253,15.703626,48.314201,125.940164,23.587952,0,2,3,3,0,0,144,huge,The Mountains,1,25.831989,Masters_of_Stones,1468544
6e3365bf,62516021524,21616101045,0,59.090691,60.874805,,162.894944,44.765573,0,2,2,3,0,1,99,huge,,0,71.307169,Masters_of_Stones,1137599
6e3365f6,21716050639,81016080228,0,28.066699,28.83645,22.525893,145.995978,47.720518,0,2,3,4,0,0,131,small,The Mountains,1,39.785029,Masters_of_Stones,1398197
6e3365fd,111716000000,10916112022,,,,,,,,,,,,,,,,,,Masters_of_Stones,1565854
6e336647,62016011836,21316111737,,112.861917,48.333458,36.949159,208.373858,32.166586,1,4,3,,0,1,112,small,The Mountains,0,58.920085,Masters_of_Stones,1185571
6e336681,52116002343,111016000000,0,41.331041,19.00606,,222.743142,81.687109,0,,2,3,0,1,141,small,The Mountains,0,29.756298,Masters_of_Stones,1179428
6e3366ca,41316040719,90916071023,0,80.422932,69.904815,27.481498,88.074344,12.839658,0,3,4,2,0,0,90,small,,1,80.859838,Masters_of_Stones,1286606
6e3366d8,32716011614,120416000000,0,23.731021,66.697922,24.761225,64.368023,5.685165,0,3,2,4,0,0,93,huge,King's Landing,1,76.751723,Masters_of_Stones,1272767
6e3366e5,22116001158,52316121736,0,63.25721,38.218474,45.857601,86.254718,90.900728,0,2,4,4,0,0,122,small,Servant's Premises,1,49.142315,Masters_of_Stones,1181316
6e336712,122616000000,91316100532,0,4.843812,24.798222,45.01876,179.669604,42.454739,0,2,3,3,0,0,135,huge,The Mountains,1,35.165405,Masters_of_Stones,1363413
6e336735,122116000000,71716071659,0,56.473991,49.565532,67.924541,52.014047,7.549947,1,3,3,2,0,0,110,huge,Cursed Land,1,59.898195,Masters_of_Stones,1307568
6e336744,71116020242,20916090323,,27.405952,19.057627,6.615106,53.107793,59.882592,0,4,2,2,0,0,141,small,Cursed Land,1,30.049565,Masters_of_Stones,1392376
6e336751,71516031325,61516100539,0,87.925477,59.638936,39.097381,21.003965,48.809053,0,4,2,2,0,0,100,small,Servant's Premises,1,70.451884,Masters_of_Stones,1192601
6e3367b0,121316000000,62616082259,0,13.62485,15.93331,49.422756,128.308198,21.873819,0,2,3,2,0,0,144,small,The Mountains,1,26.106201,Masters_of_Stones,1484683
6e336827,101816000000,81116111240,0,10.329366,8.621185,77.948359,41.864692,9.089592,1,4,2,3,0,,151,small,The Mountains,1,19.49973,Masters_of_Stones,1487519
6e336846,31016041955,100416000000,0,26.956403,20.387602,46.991335,,13.994521,0,4,3,,0,0,140,small,The Mountains,1,31.155421,Masters_of_Stones,1488601
6e33684e,11216062331,120516000000,0,22.478653,25.61609,57.474079,113.153317,6.801949,0,2,,,0,0,134,huge,King's Landing,1,36.089425,Masters_of_Stones,1473909
6e336876,101416000000,102816000000,0,65.506689,71.044825,49.179277,53.352447,62.852798,0,2,2,3,0,1,89,huge,The Mountains,0,81.972511,Masters_of_Stones,1140448
6e3368a7,80416061638,122316000000,0,54.578997,15.278084,93.39091,132.616573,61.758842,0,2,2,3,0,0,145,small,King's Landing,,26.242485,Masters_of_Stones,1270877
6e336901,61616031438,70916080239,0,75.518941,72.431601,11.536619,36.698072,28.506468,0,,4,3,0,0,88,small,The Mountains,1,83.216541,Masters_of_Stones,1256019
6e336980,30816002424,112216000000,0,16.654501,122.656205,80.16095,62.051629,65.364242,0,2,3,4,0,1,37,small,Servant's Premises,,133.417269,Masters_of_Stones,788494
6e3369b0,101016000000,80516081220,0,4.352448,34.601921,37.657666,146.68356,5.731977,0,,3,3,0,0,125,huge,The Mountains,1,45.595234,Masters_of_Stones,1399937
6e3369dc,111016000000,100816000000,0,101.784898,94.635679,,,2.867207,0,3,2,2,0,0,65,huge,Cursed Land,1,105.053235,Masters_of_Stones,1022356
6e3369f6,21016012247,70516111939,,,,,,,,,,,,,,,,,,Masters_of_Stones,1195498
6e336a1f,31516021955,110716000000,0,56.945823,28.5316,36.395168,90.368307,25.760878,0,2,3,4,0,0,131,small,,1,39.163376,Masters_of_Stones,1317005
6e336a79,31716041931,81316120533,,139.088935,92.635715,30.157548,65.011517,20.647604,1,2,3,4,0,0,67,huge,The Mountains,1,102.687882,Masters_of_Stones,1069360
6e336a9e,52316031434,40116072111,0,20.652301,5.072254,,76.171585,11.555041,1,3,4,2,0,,155,small,Servant's Premises,1,15.63372,Masters_of_Stones,1552313
6e336abc,40316030111,121916000000,0,45.373148,32.976468,13.426744,127.174972,25.004026,0,3,3,2,0,0,127,small,,,43.761908,Masters_of_Stones,1300088
6e336b1f,70216040918,82216111346,0,25.781672,6.505341,69.208158,147.976057,45.536222,0,,2,2,0,0,153,huge,Cursed Land,1,17.419964,Masters_of_Stones,1338795
6e336b4e,52016041026,122016000000,0,9.755094,11.925995,14.021686,18.104862,7.810617,0,3,2,4,0,0,148,huge,Servant's Premises,1,22.704052,Masters_of_Stones,1544117
6e336b73,62816030417,91316071321,0,,77.978502,61.080908,18.684,35.402947,0,4,4,2,0,0,82,small,The Mountains,,88.080586,Masters_of_Stones,1199000
6e336b97,52416061828,62216092147,0,103.781254,34.192504,66.898499,61.534823,25.120989,0,3,3,4,0,0,126,huge,King's Landing,1,44.989304,Masters_of_Stones,1434281
6e336b99,42516010643,31716071459,0,21.457729,17.852421,32.270366,93.4791,5.69145,0,4,4,3,0,0,142,huge,,1,28.199447,Masters_of_Stones,1575395
6e336bca,121616000000,112416000000,,,,,,,,,,,,,,,,,,Masters_of_Stones,1303599
6e336bed,40316042137,72416070913,0,34.756056,9.838799,13.918974,207.12045,19.298579,0,2,2,2,0,0,150,small,King's Landing,1,20.110531,Masters_of_Stones,1497804
6e336c06,41716021814,51416110733,0,89.630633,138.72367,44.606064,34.484099,40.495722,0,2,3,3,0,0,21,small,Servant's Premises,1,148.85562,Masters_of_Stones,812672
6e336c16,70116012458,52816112445,0,,,85.604788,78.087674,14.852953,0,4,4,3,0,0,74,small,Cursed Land,1,,Masters_of_Stones,1238003
6e336c1c,101016000000,102016000000,0,79.157125,62.628097,69.62112,142.268016,53.463124,0,3,4,2,0,0,97,small,Cursed Land,1,72.750858,Masters_of_Stones,1116536
6e336c7c,121716000000,60316080524,0,39.85621,34.080193,17.774207,215.764802,7.598919,1,4,2,2,0,0,126,small,Servant's Premises,1,44.381918,Masters_of_Stones,1387680
6e336c96,12516002432,111716000000,0,7.797481,87.027,58.887577,100.508526,33.87492,0,3,3,3,0,0,73,small,Cursed Land,1,97.308572,Masters_of_Stones,1032210
6e336cae,90516012112,22716111351,0,44.945618,14.519808,50.970616,73.692422,9.80052,0,,3,2,0,0,145,small,The Mountains,1,24.567493,Masters_of_Stones,1398542
6e336d4f,60416050617,111616000000,,,51.742935,92.36011,167.291222,57.931801,1,4,2,,0,0,108,small,The Mountains,1,61.973531,Masters_of_Stones,1227328
6e336d70,50516050430,72616072039,0,44.744166,76.649011,,60.704355,38.886508,0,3,2,4,0,0,83,small,Cursed Land,1,87.122301,Masters_of_Stones,1150586
6e336d7e,10616022213,32816071540,,15.373806,39.153122,23.614932,94.843431,41.599005,0,2,4,2,0,0,121,small,The Mountains,1,49.347623,Masters_of_Stones,1386623
6e336d96,72116030615,62416080735,0,28.125959,45.148375,10.7658,44.081185,0.302718,0,3,3,3,0,0,115,small,Cursed Land,1,55.561007,Masters_of_Stones,1370309
6e336dac,112316000000,100116000000,0,66.776218,1.461157,42.839678,11.482104,15.689448,0,3,4,2,0,0,159,small,The Mountains,1,11.956733,Masters_of_Stones,1563824
6e336dc2,42416031324,50216110311,0,58.033688,16.659614,141.337069,9.607653,30.414796,0,,4,3,0,1,143,huge,Servant's Premises,0,27.525646,Masters_of_Stones,1324685
6e336def,110816000000,112216000000,0,16.438147,10.959294,91.558394,86.376333,44.552337,0,4,4,2,0,0,149,huge,The Mountains,1,21.03592,Masters_of_Stones,1456821
6e336e5c,40316062437,72116101246,0,,145.079672,,46.631866,1.630916,,3,4,3,0,1,15,small,Cursed Land,0,155.173448,Masters_of_Stones,912870
6e336e6a,42516031622,100416000000,0,49.88348,24.539699,,158.929249,35.330126,0,3,4,3,0,0,135,small,King's Landing,1,35.359625,Masters_of_Stones,1439376
6e336e7c,91016060459,11516081012,0,12.620677,37.227848,53.710702,,0.780398,,4,4,2,0,,123,huge,Cursed Land,1,47.90262,Masters_of_Stones,1477403
6e336ec4,91916062412,81616071540,0,41.485073,6.178648,23.603567,90.445436,0.912297,0,3,3,3,0,0,154,small,King's Landing,1,16.209954,Masters_of_Stones,1646338
6e336f0c,42516032033,62516101113,0,61.609353,6.108326,19.578243,112.876157,38.276731,0,3,4,4,0,,154,small,The Mountains,1,16.265556,Masters_of_Stones,1505816
6e336f1c,12116030137,111116000000,0,144.213179,2.388261,109.576308,61.520019,9.87056,0,3,4,4,0,1,158,small,Cursed Land,0,12.647827,Masters_of_Stones,1363427
6e336f51,110716000000,22616081252,0,59.358104,6.738647,,30.101436,44.542477,1,4,3,,0,0,153,small,The Mountains,1,17.510758,Masters_of_Stones,1543426
6e336fb9,110516000000,52316070639,0,16.589595,,36.972731,70.851381,39.834795,0,3,3,4,0,0,74,huge,Servant's Premises,,,Masters_of_Stones,1311406
6e336fc3,61216022130,102416000000,0,49.850936,22.756209,36.228977,221.005512,54.59616,0,2,4,4,0,0,137,small,The Mountains,1,33.55468,Masters_of_Stones,1320211
6e33702a,121016000000,120916000000,0,,18.647618,63.39324,60.84055,3.909112,0,2,,,0,1,141,small,The Mountains,,29.184897,Masters_of_Stones,1311987
6e337051,90216001911,11216081013,0,19.734662,14.333651,66.206291,108.361866,22.676632,,4,2,4,0,0,146,huge,The Mountains,1,24.612658,Masters_of_Stones,1462224
6e337075,61216010119,10916121150,,,,,,,,,,,,,,,,,,Masters_of_Stones,1166052
6e33707e,32416051849,10916090212,0,0.225424,25.263336,81.730558,123.949606,57.926174,0,4,2,4,0,0,135,small,Servant's Premises,1,35.559101,Masters_of_Stones,1359479
6e3370a9,50916061829,52316081159,0,72.184647,49.403957,104.058835,51.964479,22.228101,0,3,2,3,0,0,111,small,Servant's Premises,1,60.173594,Masters_of_Stones,1239280
6e3370cb,72416061741,120816000000,,,107.503158,39.046789,90.401735,22.0229,1,4,4,3,0,0,52,small,Servant's Premises,1,118.390782,Masters_of_Stones,1141769
6e3370d7,31216050522,22016100935,0,41.469922,3.154615,24.716631,,20.559683,0,2,3,2,0,0,157,small,The Mountains,1,13.282645,Masters_of_Stones,1513249
6e3370f4,120316000000,10216111950,0,65.080396,21.993033,46.827165,145.247326,55.322053,0,4,3,2,0,0,138,huge,The Mountains,1,32.62058,Masters_of_Stones,1360898
6e337103,40916000340,70716091249,0,66.279164,9.671849,63.141327,90.823512,41.796479,0,4,2,2,0,1,150,small,The Mountains,0,20.082828,Masters_of_Stones,1357746
6e33712a,120916000000,112316000000,0,73.84348,,51.330127,79.802171,23.532625,0,4,3,4,0,0,74,small,King's Landing,,,Masters_of_Stones,1294553
6e337175,80316050258,40416071619,0,83.586387,29.036628,68.096761,10.95727,28.847853,0,,4,3,0,0,131,huge,Cursed Land,1,39.286161,Masters_of_Stones,1402446
6e337186,62616051551,50316121244,0,35.475081,38.38804,23.304865,57.230925,62.76573,0,,2,4,0,0,122,small,The Mountains,1,48.521347,Masters_of_Stones,1296291
6e3371b4,22716031611,120816000000,0,,24.635273,59.435984,102.990651,4.366281,1,4,2,2,0,0,135,huge,Servant's Premises,1,35.569132,Masters_of_Stones,1396907
6e33720e,92316041341,111216000000,0,1.687772,20.184681,15.765591,14.417848,28.665433,0,4,2,2,0,0,140,small,,,30.792436,Masters_of_Stones,1467827
6e337213,51616001429,10116111449,0,1.127072,9.344765,0.721606,167.900555,51.276679,0,2,2,4,0,0,151,small,King's Landing,1,20.153406,Masters_of_Stones,1433363
6e33723b,50916050134,120616000000,0,7.438268,70.180495,18.491721,84.011683,60.851138,,2,2,3,0,0,90,small,The Mountains,1,80.434274,Masters_of_Stones,1202078
6e337277,31116030317,112316000000,0,9.481238,,55.515907,71.083103,4.306108,0,3,2,4,0,0,74,small,Cursed Land,1,,Masters_of_Stones,1227134
6e3372d5,32616051253,81316082258,0,21.056761,30.653958,29.644089,50.632204,15.781111,0,2,2,4,0,0,129,small,,,40.81621,Masters_of_Stones,1364439
6e3372e7,81216041316,51816121710,0,14.614227,16.991888,44.790893,42.831919,48.936215,1,3,4,4,0,0,143,small,The Mountains,1,27.118982,Masters_of_Stones,1470809
6e3372ff,71616031454,80616112027,0,135.513821,118.105617,26.694085,115.188453,27.906469,0,3,2,2,0,0,42,small,Cursed Land,,128.32259,Masters_of_Stones,790275
6e33734a,51116042223,22616071529,0,16.572448,27.008391,64.200418,8.007036,10.266629,0,2,3,3,0,0,133,small,Servant's Premises,1,37.75424,Masters_of_Stones,1432562
6e33735d,101216000000,91716121412,0,91.984027,14.75182,52.554907,161.020795,30.302553,0,2,3,,0,0,145,small,Servant's Premises,,25.039109,Masters_of_Stones,1247431
6e337386,102516000000,100116000000,0,22.523829,15.388823,51.532676,75.488134,60.885299,1,2,4,3,0,0,145,small,,1,25.602863,Masters_of_Stones,1462359
6e337394,12616000127,101516000000,0,52.614934,40.035828,4.205966,74.313323,85.508035,0,4,3,3,0,0,120,small,King's Landing,1,50.317273,Masters_of_Stones,1374863
6e337398,60316012154,101316000000,,,,,,,,,,,,,,,,,,Masters_of_Stones,985840
6e3373ce,30516030947,50816102225,0,9.378035,20.956811,36.707641,152.328149,17.561817,0,,4,4,0,0,139,small,The Mountains,1,31.841979,Masters_of_Stones,1441945
6e3373e6,12416060922,60816080447,0,60.312974,30.463159,27.721005,58.037222,24.112463,0,4,2,2,0,,130,huge,The Mountains,1,40.680898,Masters_of_Stones,1475394
6e337400,72116051652,91116120630,0,85.581102,34.339116,79.20833,,79.495749,1,2,2,3,0,0,126,small,The Mountains,1,44.951705,Masters_of_Stones,1184601
6e337460,62616010722,61116110834,0,130.047799,40.486856,27.531893,69.878485,32.090645,0,2,3,3,0,1,120,small,The Mountains,0,50.679364,Masters_of_Stones,1213837
