House_ID,Built_Date,Priced_Date,Garden,Dock_Distance,Capital_Distance,Royal_Distance,Guarding_Distance,River_distance,Renovation,Dining_Rooms,Bedroom,Bathroom,King_visit,Curse,Blessing,Farm_land,Location,Tall,Knight_Distance,Builder,Golden_Grains
6e33b983,11/13/1603 11:59 PM ,7/22/1611 2:27 PM,0,62.834542,66.734527,96.490129,85.125456,10.178163,0,3,4,2,0,0,93,small,Cursed Land,1,77.503505,Bob,1136671
6e33b9ac,6/11/1606 11:27 AM ,12/27/1607 7:41 AM,0,21.611125,130.251727,72.314051,,3.345741,0,2,2,3,0,0,30,small,King's Landing,1,140.712466,Bob,1016014
6e33b9da,5/8/1602 8:30 PM ,7/23/1612 11:44 AM,0,11.71463,28.382502,2.992005,241.575699,0.914805,0,3,,4,0,0,132,huge,Servant's Premises,1,38.642528,Bob,1360114
6e33b9e8,6/17/1606 9:15 PM ,8/4/1607 8:36 PM,0,32.235708,3.257497,37.053172,107.062709,22.214018,0,3,2,3,0,1,157,small,The Mountains,0,14.109664,Bob,1529027
6e33b9ea,11/1/1606 2:26 PM ,12/22/1607 1:52 AM,0,15.979386,12.882677,97.584017,208.388562,32.051807,0,3,2,4,0,1,147,small,King's Landing,1,23.871129,Bob,1439987
6e33b9f2,1/12/1602 4:33 PM ,1/25/1610 5:58 PM,0,29.610004,17.789355,46.933701,226.042671,19.98377,0,4,3,3,0,0,142,huge,,1,28.300204,Bob,1440002
6e33ba1a,11/25/1604 8:30 AM ,12/3/1610 3:28 AM,0,37.076777,7.063254,,40.315587,68.053999,0,3,2,4,0,0,153,small,King's Landing,,17.135279,Bob,1420711
6e33baab,3/12/1604 7:46 AM ,8/18/1611 9:37 AM,0,9.629228,17.369707,25.602025,27.467988,19.372193,0,4,,3,0,0,143,small,Servant's Premises,,27.513489,Bob,1405169
6e33baf7,1/27/1601 7:16 PM ,1/9/1608 12:15 PM,,,,,,,,,,,,,,,,,,Bob,1333497
6e33bb3d,6/10/1604 2:37 AM ,6/16/1609 12:46 AM,,,,,,,,,,,,,,,,,,Bob,1080293
6e33bc23,5/25/1602 8:43 PM ,5/20/1609 9:32 PM,,,,,,,,,,,,,,,,,,Bob,1415375
6e33bc26,3/28/1606 4:49 AM ,7/9/1608 8:47 AM,,6.248909,16.286043,,127.525765,3.818869,0,2,2,3,0,0,144,huge,The Mountains,,27.04733,Bob,1442824
6e33bc3f,4/5/1606 12:22 AM ,5/10/1611 12:13 AM,0,50.032568,59.788657,8.566126,44.664032,32.201171,1,3,3,3,0,0,100,small,King's Landing,,70.512079,Bob,1299520
6e33bcdf,8/22/1606 3:12 AM ,9/17/1608 7:20 AM,0,18.059824,7.363472,44.770575,102.726004,16.618105,,4,4,2,0,0,153,small,The Mountains,1,17.376773,Bob,1610787
6e33bd00,11/9/1601 6:10 AM ,6/7/1607 12:46 AM,0,9.218106,98.688182,19.245415,46.071201,2.67265,1,2,3,4,0,0,61,small,King's Landing,1,109.366573,Bob,1212264
6e33bd43,5/14/1606 12:11 PM ,5/19/1607 2:47 AM,0,96.991408,20.909016,24.220485,10.166097,26.786446,1,4,2,4,0,1,139,small,Servant's Premises,0,31.332588,Bob,1453963
6e33bd5b,9/24/1600 1:25 PM ,8/25/1611 8:12 PM,0,,43.426027,50.781048,50.531652,0.126546,1,3,3,2,0,0,117,small,Cursed Land,,53.69833,Bob,1186004
6e33bd75,5/13/1603 3:36 PM ,6/27/1611 6:48 PM,,18.673507,24.89515,77.8072,2.657901,12.523164,1,2,4,4,0,0,135,small,Cursed Land,1,35.256672,Bob,1365525
6e33bdad,11/10/1606 12:42 PM ,1/26/1611 2:58 AM,,49.748659,6.024388,33.924422,26.946474,14.194238,0,3,4,2,0,0,154,small,Servant's Premises,,16.118428,Bob,1494282
6e33be00,2/24/1601 3:51 AM ,1/15/1609 1:22 AM,0,20.321185,1.825772,19.190823,118.984917,55.333506,,4,4,4,0,0,158,small,,1,11.854918,Bob,1548303
6e33be2d,1/17/1601 8:51 PM ,7/14/1607 7:44 AM,0,39.428176,4.12413,2.581961,55.467831,13.439232,0,3,4,3,0,0,156,small,The Mountains,1,14.443514,Bob,1594279
6e33be6c,10/22/1606 2:49 AM ,7/7/1610 10:29 PM,0,28.254973,13.313534,13.579158,4.771068,16.976324,0,3,2,2,0,0,147,small,Servant's Premises,1,24.157646,Bob,1507716
6e33beaf,10/25/1601 6:45 PM ,12/2/1608 7:20 PM,0,38.394458,6.999114,43.70723,103.456954,58.764054,0,4,3,3,0,,153,small,The Mountains,1,17.01965,Bob,1467764
6e33beb3,9/12/1603 10:27 PM ,4/22/1611 5:39 AM,0,88.977419,31.188111,81.848856,75.741268,32.884916,0,4,3,2,0,0,129,small,Cursed Land,1,41.226302,Bob,1262565
6e33bf02,10/16/1606 7:56 PM ,2/4/1608 2:54 PM,,21.136969,16.241966,,102.998533,36.603566,0,,3,4,0,0,144,huge,King's Landing,1,26.477247,Bob,1556366
6e33bf1d,5/21/1600 4:43 PM ,4/16/1608 1:29 AM,0,74.059803,23.582152,,82.34182,12.906002,0,4,3,4,0,0,136,small,Cursed Land,1,33.713641,Bob,1358841
6e33bf64,7/25/1604 3:12 PM ,3/9/1609 2:20 PM,0,80.315042,13.238083,3.530387,40.218999,40.458759,0,4,3,4,0,0,147,small,King's Landing,1,24.019206,Bob,1569600
6e33bf72,5/22/1603 8:51 AM ,10/23/1611 4:20 AM,0,,22.717284,42.363553,79.314678,96.495128,0,4,3,4,0,1,137,huge,Servant's Premises,0,33.272448,Bob,1335943
6e33bf8a,11/15/1606 7:48 PM ,1/1/1611 5:48 PM,0,81.925302,44.97921,36.30443,51.931945,19.568135,0,4,3,4,0,0,115,small,Cursed Land,,55.745258,Bob,1266901
6e33bfb6,7/4/1605 5:50 AM ,7/25/1608 8:17 AM,0,17.13143,151.690146,16.664045,79.897884,11.517264,0,,4,3,0,0,8,small,King's Landing,1,162.34845,Bob,1022499
6e33bfd6,2/22/1602 1:46 AM ,5/7/1609 4:15 AM,,,,,,,,,,,,,,,,,,Bob,1374656
6e33bff9,10/27/1605 10:42 AM ,11/20/1608 9:44 AM,0,29.308444,35.064558,30.250431,110.778864,59.508794,0,3,2,3,0,0,125,small,Servant's Premises,1,45.807025,Bob,1332079
6e33c03a,5/20/1602 4:34 PM ,6/13/1607 8:50 AM,0,6.086538,10.428515,37.226657,209.109511,34.938406,0,3,2,4,0,0,150,huge,Servant's Premises,,21.333413,Bob,1387120
6e33c04d,7/22/1603 7:42 AM ,12/10/1609 7:38 AM,0,18.440117,37.000792,95.212209,251.753574,8.36342,0,2,2,3,0,0,123,small,The Mountains,1,47.921723,Bob,1231452
6e33c073,8/7/1603 2:15 PM ,3/22/1609 5:19 PM,,84.280839,43.631963,21.985592,95.994028,62.293531,0,4,2,2,0,0,116,small,The Mountains,1,53.835838,Bob,1286288
6e33c089,7/3/1604 3:17 AM ,1/2/1609 6:29 PM,0,32.848148,19.654248,45.714011,32.828513,11.002369,0,2,3,4,0,0,140,small,Cursed Land,1,29.851523,Bob,1416904
6e33c111,10/11/1605 12:54 PM ,8/2/1612 7:13 AM,,,,,,,,,,,,,,,,,,Bob,1186599
6e33c235,3/21/1602 3:36 AM ,5/23/1609 2:38 PM,0,49.602913,99.921311,85.67231,69.260029,0.154603,,3,3,3,0,0,60,small,The Mountains,1,110.752381,Bob,1067788
6e33c2b4,4/18/1600 5:35 PM ,4/21/1608 8:22 AM,,,,,,,,,,,,,,,,,,Bob,1349619
6e33c2e7,4/27/1600 8:18 PM ,7/19/1610 3:17 AM,0,,88.487551,48.529979,140.840925,43.200297,0,3,2,3,0,0,72,small,Cursed Land,1,98.628704,Bob,966241
6e33c320,3/25/1602 3:56 PM ,5/11/1612 1:12 PM,,,,,,,,,,,,,,,,,,Bob,1181808
6e33c3b9,11/17/1600 5:25 AM ,10/17/1608 3:46 AM,0,3.448331,128.962939,49.863026,116.776451,0.177011,0,4,3,3,0,0,31,small,The Mountains,1,139.048374,Bob,1012090
6e33c3d2,9/17/1603 8:37 AM ,3/14/1608 8:57 PM,0,32.533406,39.825797,24.680587,160.940815,31.783079,0,2,2,3,0,0,120,small,King's Landing,,50.348213,Bob,1294146
6e33c433,9/10/1602 7:39 PM ,7/28/1611 5:55 PM,0,8.405035,25.492702,49.588524,217.313425,44.306191,0,3,2,4,0,1,135,small,Cursed Land,0,36.0882,Bob,1231068
6e33c43d,12/25/1606 4:40 AM ,11/15/1609 12:58 PM,0,3.4125,21.306301,25.893038,,78.175907,0,4,4,2,0,0,139,small,King's Landing,1,31.993859,Bob,1550221
6e33c447,5/18/1600 2:29 PM ,10/14/1610 4:29 PM,0,52.078451,16.948506,47.373729,24.15694,46.652282,0,4,3,3,0,0,143,small,The Mountains,1,27.466824,Bob,1409401
6e33c493,12/14/1603 3:26 AM ,1/3/1611 11:43 PM,0,,58.191839,5.197331,5.011091,7.431712,0,,3,3,0,0,102,small,Servant's Premises,,68.643097,Bob,1231632
6e33c4c4,1/6/1602 3:31 PM ,10/8/1609 2:52 AM,0,129.428282,36.999634,,81.901494,17.046453,1,3,2,2,0,1,123,small,Servant's Premises,,47.620079,Bob,1149077
6e33c5b1,1/22/1601 7:52 PM ,9/8/1612 5:11 PM,0,59.670273,59.932675,24.808958,273.784559,24.191168,1,,,2,0,,100,small,The Mountains,,70.804,Bob,1025254
6e33c68d,12/5/1601 5:44 AM ,7/12/1611 7:11 AM,0,3.46305,,6.221055,128.734168,60.452076,0,4,2,3,0,0,74,small,The Mountains,1,,Bob,1283321
6e33c707,12/26/1604 2:55 AM ,2/15/1612 11:52 PM,0,17.726217,26.004952,125.722239,151.505205,30.059548,0,3,4,4,0,0,134,small,Cursed Land,1,36.311141,Bob,1283959
6e33c727,8/28/1604 9:53 PM ,12/8/1610 1:31 PM,0,46.456942,15.567599,,76.85218,29.754187,0,4,4,2,0,0,144,small,The Mountains,1,26.180619,Bob,1493931
6e33c72d,2/2/1602 6:31 PM ,4/13/1612 4:54 AM,0,120.027229,43.310892,23.491383,120.300129,35.817419,,2,4,3,0,0,117,huge,The Mountains,1,53.779917,Bob,1268468
6e33c787,12/18/1602 9:56 PM ,2/24/1609 6:59 PM,0,22.99208,3.82506,124.675114,61.814682,4.140379,0,3,3,3,0,0,156,huge,Servant's Premises,,14.070162,Bob,1407863
6e33c7a0,6/17/1606 4:10 PM ,8/19/1607 8:25 AM,,10.109571,56.526418,65.334892,35.573734,52.235003,,2,,2,0,0,103,huge,Servant's Premises,1,66.898437,Bob,1275310
6e33c7b9,9/4/1600 7:26 PM ,12/11/1609 11:43 AM,0,27.294887,11.706565,,114.865826,20.946831,0,3,3,3,0,0,148,small,The Mountains,,22.252689,Bob,1372005
6e33c822,9/14/1602 1:18 PM ,11/25/1610 6:13 AM,,91.62848,2.188473,32.000386,42.824024,52.149678,,2,4,4,0,0,158,huge,The Mountains,1,12.593794,Bob,1491444
6e33c82d,6/5/1606 4:18 PM ,5/16/1608 2:59 PM,0,50.573861,9.621224,1.51887,171.947342,37.786168,0,4,3,,0,0,150,small,,1,19.845246,Bob,1548475
6e33c8c7,11/1/1600 12:41 PM ,2/4/1610 1:23 AM,0,15.292936,79.955244,60.901594,42.486634,44.641785,1,3,4,4,0,1,80,small,Servant's Premises,0,90.114142,Bob,1125202
6e33c8eb,4/6/1601 3:13 AM ,2/1/1612 4:31 AM,0,49.811504,29.915299,24.897564,22.689832,53.594979,0,3,3,3,0,0,130,small,,1,40.689819,Bob,1341480
6e33c993,4/26/1605 8:36 AM ,4/21/1608 8:11 AM,0,0.238879,100.514004,,74.216701,13.532564,0,2,3,2,0,0,59,huge,The Mountains,1,111.494586,Bob,1172681
6e33ca06,6/28/1601 3:13 AM ,6/27/1608 2:55 PM,0,80.993518,43.843323,34.074139,86.811844,5.017504,,2,4,2,0,0,116,huge,Cursed Land,1,54.79869,Bob,1302201
6e33ca3d,7/24/1604 6:35 AM ,12/22/1610 5:41 AM,,47.478564,47.93667,85.847378,21.167763,19.918691,0,3,4,2,0,0,112,small,Cursed Land,1,58.191819,Bob,1265717
6e33ca44,10/13/1601 11:36 PM ,8/18/1607 3:53 PM,0,23.070105,43.123981,,86.710794,18.592821,1,4,3,4,0,,117,small,The Mountains,1,53.306533,Bob,1385586
6e33ca4a,4/15/1604 8:48 PM ,7/20/1609 10:51 PM,,,,,,,,,,,,,,,,,,Bob,1170802
6e33ca5f,1/5/1606 1:11 AM ,5/27/1607 8:10 AM,0,,27.321443,,91.190844,12.0932,0,3,3,2,0,,133,small,,,37.666712,Bob,1405800
6e33ca6f,4/24/1600 12:42 AM ,8/20/1609 10:17 PM,0,38.981913,67.264257,,39.326518,65.015197,1,3,3,2,0,0,93,huge,Servant's Premises,1,77.69816,Bob,1167558
6e33ca75,12/6/1600 10:30 AM ,5/23/1610 3:27 AM,,,,,,,,,,,,,,,,,,Bob,1038787
6e33cb12,5/28/1600 1:16 AM ,11/9/1610 7:23 PM,0,53.462565,50.767129,39.371015,40.376497,54.584536,0,4,3,2,0,0,109,huge,The Mountains,1,61.316461,Bob,1284956
6e33cb3e,1/16/1601 2:41 PM ,12/7/1611 2:55 PM,,15.120393,17.38304,36.270737,224.989721,20.762632,0,2,3,2,0,0,143,small,King's Landing,1,27.89717,Bob,1384983
6e33cb69,11/17/1604 12:57 PM ,10/16/1608 7:56 PM,,4.896997,44.711682,41.050921,12.512265,4.08182,0,,2,4,0,0,115,small,The Mountains,1,55.13836,Bob,1380930
6e33cb6f,1/11/1601 8:42 PM ,9/8/1610 5:22 PM,0,3.876287,7.057251,78.571848,41.658887,56.635127,0,3,4,4,0,1,153,huge,The Mountains,0,17.191183,Bob,1465411
6e33cb9b,1/7/1606 4:51 AM ,7/12/1610 9:13 PM,0,38.852944,6.667369,43.42727,,50.637141,,3,4,2,0,0,153,small,Servant's Premises,1,17.610302,Bob,1481806
6e33cbbd,1/9/1601 4:26 AM ,4/22/1611 2:44 PM,,,,,,,,,,,,,,,,,,Bob,1222399
6e33cbf5,4/19/1602 11:20 PM ,10/4/1608 2:55 AM,0,6.307842,21.83618,102.220066,65.568855,8.409272,,,2,4,0,0,138,small,King's Landing,1,32.19781,Bob,1404189
6e33cbff,4/19/1605 12:44 PM ,10/24/1607 7:38 PM,,,,,,,,,,,,,,,,,,Bob,1331289
6e33ccdb,1/12/1600 10:30 AM ,12/8/1610 12:39 PM,0,74.324036,69.107314,29.324309,175.757105,77.300835,1,4,3,2,0,0,91,huge,The Mountains,1,79.683904,Bob,1130446
6e33cce7,7/27/1601 5:53 PM ,4/17/1608 12:10 PM,,143.326994,37.082839,27.448979,0.389697,4.770893,0,4,3,4,0,1,123,small,The Mountains,0,47.555581,Bob,1363393
6e33ccf2,2/20/1601 8:24 AM ,6/5/1608 3:34 PM,0,11.9724,,,205.025878,18.035209,0,2,3,4,0,0,74,huge,Servant's Premises,1,,Bob,1267141
6e33cd2b,6/22/1606 6:17 PM ,8/6/1607 2:36 PM,0,106.274275,35.260951,,216.84179,29.082814,1,4,3,,0,0,125,small,The Mountains,1,45.394123,Bob,1360985
6e33cd4b,5/16/1605 6:14 PM ,8/9/1611 10:58 AM,0,43.694109,,26.899401,41.61788,22.028986,1,2,3,2,0,0,74,small,The Mountains,,,Bob,1262389
6e33cd6c,7/3/1604 6:38 PM ,11/17/1610 2:15 AM,0,6.915667,14.024572,,34.862591,35.474845,0,,3,2,0,0,146,huge,Cursed Land,,24.955212,Bob,1369353
6e33cdc6,7/10/1606 4:24 AM ,9/13/1610 9:41 AM,,35.1749,50.474206,20.031604,224.285756,21.191784,,2,4,2,0,0,110,huge,,,60.784575,Bob,1290829
6e33cddc,1/25/1600 1:33 PM ,1/14/1608 1:10 AM,0,3.835587,15.486147,38.501247,96.310258,10.445991,0,3,3,2,0,0,145,huge,The Mountains,,26.072665,Bob,1442119
6e33ce1a,1/7/1604 8:40 AM ,6/11/1608 1:18 AM,0,3.769951,37.98398,48.947282,178.173086,51.591388,0,4,3,3,0,1,122,small,The Mountains,0,48.897553,Bob,1349098
6e33ce80,12/2/1606 10:18 PM ,10/19/1609 6:10 AM,0,44.854854,19.641614,28.799531,151.302121,25.974265,0,2,3,2,0,0,140,huge,Cursed Land,1,30.20931,Bob,1413254
6e33cecc,9/16/1606 2:51 AM ,7/18/1612 11:45 AM,0,32.0864,12.786719,28.29548,136.089183,14.383766,0,4,2,4,0,0,147,huge,The Mountains,1,23.199049,Bob,1515350
6e33cf6e,3/20/1601 1:54 AM ,6/22/1611 8:57 PM,,,,,,,,,,,,,,,,,,Bob,1427881
6e33d014,8/25/1606 5:55 PM ,3/26/1612 5:53 PM,0,62.394085,43.015152,52.76008,74.958611,7.811664,0,3,2,2,0,1,117,small,King's Landing,,53.045648,Bob,1273506
6e33d01b,8/17/1600 9:43 PM ,5/28/1610 1:59 PM,0,51.372855,65.18243,61.360091,78.749036,16.616349,0,3,2,2,0,0,95,huge,The Mountains,1,75.564236,Bob,1182832
6e32cedd,6/25/1601 9:41 AM ,11/1/1607 9:54 AM,0,60.265361,2.809867,23.701329,89.658984,36.93498,,3,3,3,0,0,157,small,Servant's Premises,1,13.188134,Bright_Brothers,1473032
6e32cf10,8/1/1600 3:39 AM ,9/11/1609 1:36 PM,0,31.038516,0.531688,115.459079,117.597482,53.012429,0,3,4,3,0,0,159,small,Cursed Land,1,11.402158,Bright_Brothers,1351400
6e32cf3b,7/18/1601 4:23 AM ,11/26/1611 11:21 PM,0,,31.803728,76.911213,67.482017,27.337864,0,3,2,4,0,0,128,small,,1,42.522518,Bright_Brothers,1274727
6e32cf5f,5/5/1603 2:43 PM ,10/18/1608 6:32 PM,0,8.938509,98.652182,70.194408,84.156413,60.819794,1,2,3,3,0,0,61,huge,Servant's Premises,1,109.422107,Bright_Brothers,1048217
6e32cfb1,3/4/1604 8:27 AM ,3/6/1609 8:21 AM,0,34.600947,35.698995,110.500053,86.664647,41.447449,0,3,4,4,0,0,124,small,King's Landing,,46.459145,Bright_Brothers,1321611
6e32cfe7,6/22/1600 9:12 PM ,2/23/1608 3:52 AM,,60.881088,11.632695,44.475839,107.611778,15.773875,0,4,3,2,0,1,148,small,The Mountains,1,21.737822,Bright_Brothers,1442146
6e32d039,1/18/1602 6:11 AM ,11/15/1607 12:34 PM,0,47.13049,43.935515,89.749169,28.556451,17.897503,0,,2,,0,0,116,huge,Cursed Land,1,54.744624,Bright_Brothers,1230244
6e32d045,8/25/1605 5:12 PM ,7/26/1612 10:57 AM,,19.038547,7.477386,19.373641,2.866873,11.659058,0,4,4,4,0,0,153,huge,The Mountains,1,18.086383,Bright_Brothers,1650169
6e32d077,1/26/1605 5:37 PM ,4/22/1609 4:16 PM,,,35.647738,19.902401,114.893095,38.737328,0,2,4,3,0,0,124,small,The Mountains,1,45.940609,Bright_Brothers,1395999
6e32d13d,8/7/1602 10:50 PM ,6/16/1607 7:16 AM,,83.517921,6.863928,13.897538,131.76667,2.619332,0,,4,3,0,0,153,small,,,17.387906,Bright_Brothers,1462984
6e32d161,12/24/1605 7:27 PM ,7/15/1610 9:37 AM,0,,65.875884,85.489871,49.689128,22.195462,0,,4,3,0,0,94,small,King's Landing,1,76.466126,Bright_Brothers,1278747
6e32d18d,6/17/1606 8:37 AM ,7/10/1607 12:23 PM,,30.657214,1.643812,119.420102,96.649617,22.981325,1,3,4,3,0,0,158,small,The Mountains,1,12.330814,Bright_Brothers,1537099
6e32d1d5,1/8/1606 6:44 PM ,12/13/1611 6:12 PM,0,26.104943,,2.575876,18.766428,76.298811,,2,4,2,0,0,74,small,The Mountains,1,,Bright_Brothers,1344638
6e32d1e0,11/27/1602 8:10 PM ,8/2/1607 11:29 PM,0,,57.353584,,58.665483,0.667264,,3,2,3,0,0,103,small,Cursed Land,1,68.131393,Bright_Brothers,1236389
6e32d1fd,10/7/1601 10:12 PM ,7/13/1612 5:59 PM,,,,,,,,,,,,,,,,,,Bright_Brothers,1039669
6e32d207,1/10/1605 6:21 AM ,4/6/1611 2:12 PM,0,,34.6664,68.363893,108.305396,25.9503,1,3,2,4,0,0,125,small,King's Landing,1,44.995658,Bright_Brothers,1352630
6e32d211,1/14/1604 7:21 PM ,9/15/1611 11:18 AM,0,15.833888,38.20836,41.829857,210.050564,49.232799,,2,2,3,0,1,122,huge,Cursed Land,,49.072971,Bright_Brothers,1133762
6e32d2c8,6/23/1600 12:33 PM ,7/18/1612 9:10 PM,0,7.466832,79.229707,54.590919,113.694189,46.790226,0,2,4,3,0,0,81,huge,The Mountains,1,89.90548,Bright_Brothers,1127648
6e32d2fe,10/8/1604 11:21 AM ,1/24/1612 6:43 PM,0,61.786126,92.328169,42.223186,76.025657,15.19046,0,2,3,2,0,1,68,small,The Mountains,,103.292617,Bright_Brothers,1008985
6e32d332,11/16/1606 12:39 PM ,7/4/1610 8:13 AM,0,48.045744,15.739833,28.893013,26.285377,31.671128,0,2,4,,0,0,144,small,Servant's Premises,1,26.496121,Bright_Brothers,1482078
6e32d376,8/21/1600 7:20 PM ,2/22/1607 3:20 AM,0,40.772276,10.174776,50.55027,73.242354,33.531993,0,2,3,3,0,0,150,small,The Mountains,1,20.422493,Bright_Brothers,1438808
6e32d3c9,9/19/1603 4:44 PM ,6/27/1608 8:10 AM,0,39.141937,129.421153,15.147982,163.73999,1.407018,0,4,2,2,0,0,31,small,,1,140.252728,Bright_Brothers,1009578
6e32d3fb,12/12/1600 9:15 PM ,10/12/1611 12:33 PM,0,57.318475,28.699573,16.876722,131.582671,51.998004,1,,2,,0,0,131,small,Cursed Land,1,39.281787,Bright_Brothers,1199580
6e32d474,4/28/1601 10:19 AM ,7/25/1612 10:40 PM,0,3.237094,18.661152,145.457085,163.725587,6.58766,0,4,,4,0,0,141,small,The Mountains,1,29.610072,Bright_Brothers,1292670
6e32d477,7/24/1601 7:17 PM ,2/20/1608 1:26 PM,0,14.346505,35.724825,59.633802,32.082613,26.855483,0,4,4,3,0,0,124,small,The Mountains,1,46.586581,Bright_Brothers,1437093
6e32d49c,9/8/1606 7:20 AM ,8/27/1608 4:23 AM,,,,,,,,,,,,,,,,,,Bright_Brothers,1526331
6e32d4c8,1/25/1605 10:27 PM ,2/13/1612 12:17 AM,0,56.297684,0.853084,36.550845,250.374071,20.634547,0,,2,3,0,1,159,small,The Mountains,0,11.826194,Bright_Brothers,1377526
6e32d504,2/7/1606 8:23 PM ,5/26/1607 9:36 PM,0,88.729681,33.568867,,238.78498,67.912199,0,4,3,3,0,0,126,small,The Mountains,,43.922263,Bright_Brothers,1274812
6e32d569,5/4/1605 5:23 AM ,10/11/1608 4:27 PM,0,64.794248,11.949146,93.815204,21.250525,34.055282,0,3,3,3,0,0,148,huge,Cursed Land,1,22.08082,Bright_Brothers,1425866
6e32d5ca,6/4/1600 10:30 AM ,5/19/1607 4:35 AM,0,10.900739,22.77626,118.663254,92.781426,23.104408,1,3,4,,0,0,137,small,The Mountains,1,32.783459,Bright_Brothers,1385954
6e32d609,7/19/1606 2:52 AM ,5/2/1609 5:39 AM,,93.891329,5.845102,5.47368,53.713146,74.522849,0,4,2,2,0,0,154,small,Servant's Premises,1,16.35627,Bright_Brothers,1465897
6e32d62f,11/13/1601 3:33 AM ,6/19/1610 5:31 PM,,7.101262,31.990592,8.418122,15.635794,4.225293,0,3,2,3,0,0,128,small,,1,42.860243,Bright_Brothers,1427160
6e32d64d,10/26/1604 7:25 PM ,9/1/1611 4:27 PM,0,18.639741,33.795767,87.358032,113.676941,83.999186,0,2,2,4,0,0,126,small,The Mountains,1,44.61669,Bright_Brothers,1221059
6e32d664,4/4/1605 2:38 PM ,4/26/1612 3:36 AM,0,,4.668065,,163.677899,63.823934,0,4,4,,0,0,155,small,The Mountains,1,14.698138,Bright_Brothers,1468207
6e32d6d9,7/26/1605 5:30 AM ,5/2/1608 5:21 PM,0,25.512387,61.400421,4.009792,138.932893,14.606909,0,3,2,4,0,0,99,small,,1,72.386396,Bright_Brothers,1320858
6e32d6fd,11/16/1604 3:30 AM ,11/18/1611 1:45 AM,0,8.285025,20.816238,,219.343052,54.671642,0,2,4,4,0,0,139,small,The Mountains,1,31.573924,Bright_Brothers,1373930
6e32d7a6,2/23/1600 1:36 AM ,12/10/1611 3:27 PM,0,122.536188,13.928449,133.994332,,28.166337,0,3,2,2,0,0,146,small,The Mountains,1,24.099659,Bright_Brothers,1205359
6e32d7da,4/4/1603 12:46 PM ,8/28/1611 10:50 PM,,,,,,,,,,,,,,,,,,Bright_Brothers,1177453
6e32d85c,9/4/1601 3:39 AM ,7/2/1612 4:58 PM,0,97.636888,7.984132,80.725652,201.684795,14.938343,0,,4,2,0,0,152,small,King's Landing,,18.844712,Bright_Brothers,1309475
6e32d8c5,10/27/1604 5:21 AM ,10/26/1610 8:38 AM,0,50.289977,12.825707,,150.242273,57.828748,0,,3,3,0,1,147,small,The Mountains,0,23.231346,Bright_Brothers,1358671
6e32d8e3,4/15/1603 1:29 AM ,6/5/1612 4:12 AM,0,125.594,22.338723,15.3765,103.356222,32.752225,0,2,4,3,0,0,138,small,Cursed Land,1,33.307402,Bright_Brothers,1297133
6e32d901,9/16/1602 1:18 AM ,7/6/1611 3:40 PM,0,26.718399,65.798053,73.884943,69.846597,83.639957,0,4,3,4,0,0,94,small,The Mountains,1,76.181856,Bright_Brothers,1164516
6e32d91a,2/9/1606 12:15 PM ,12/18/1610 8:49 PM,0,12.828241,47.138302,17.062045,101.672313,19.732327,0,4,3,4,0,0,113,small,The Mountains,1,57.838824,Bright_Brothers,1412660
6e32d921,10/7/1600 12:25 AM ,2/2/1612 2:43 PM,0,16.605842,,38.714265,80.775316,7.61442,0,3,2,4,0,0,74,small,Cursed Land,1,,Bright_Brothers,1212400
6e32d963,6/19/1603 12:12 PM ,6/18/1612 6:43 PM,0,6.631742,20.768324,66.136086,67.348526,13.069808,,4,2,3,0,0,139,huge,Cursed Land,1,31.197005,Bright_Brothers,1385338
6e32d993,10/22/1603 2:31 PM ,2/11/1607 1:13 PM,,20.688596,49.57937,102.197665,126.627802,68.923227,0,4,2,2,0,0,110,small,Servant's Premises,1,60.297572,Bright_Brothers,1206821
6e32d996,12/6/1606 3:43 PM ,4/4/1609 9:38 AM,0,47.469119,67.049289,76.767081,51.025327,50.46156,0,3,4,4,0,0,93,small,Cursed Land,1,77.567823,Bright_Brothers,1212371
6e32d9af,10/27/1603 7:27 AM ,10/8/1607 2:50 AM,0,52.727947,70.596952,30.714916,290.83451,10.842686,0,3,3,3,0,,89,small,The Mountains,1,81.345367,Bright_Brothers,1200192
6e32d9d8,6/25/1603 8:22 AM ,11/1/1607 10:18 PM,,,,,,,,,,,,,,,,,,Bright_Brothers,1415586
6e32da23,5/10/1601 3:43 AM ,8/5/1612 3:16 PM,0,43.638304,69.709337,29.116799,36.093504,77.554753,0,2,4,4,0,0,90,small,Cursed Land,1,80.091511,Bright_Brothers,1092197
6e32da73,9/4/1604 3:47 AM ,11/20/1611 7:34 AM,0,7.119098,20.626745,32.952341,48.869311,23.359018,0,4,3,2,0,0,139,small,The Mountains,1,31.522958,Bright_Brothers,1488229
6e32da7c,4/23/1603 4:30 PM ,8/16/1607 8:31 AM,0,,56.015925,67.088402,102.950463,28.082878,1,4,2,4,0,0,104,small,King's Landing,1,66.152331,Bright_Brothers,1313100
6e32db43,5/28/1605 5:56 AM ,12/17/1610 4:42 AM,0,56.812196,4.512279,5.407684,63.667991,65.815086,0,2,3,4,0,0,155,huge,The Mountains,,14.910337,Bright_Brothers,1453504
6e32db4d,8/18/1600 12:54 AM ,8/9/1612 3:47 PM,,,,,,,,,,,,,,,,,,Bright_Brothers,999244
